Year,CAT001A,CAT002B,CAT006B,CAT013A,CAT015B,CAT018B,CAT019A,CMM001A,CMM002A,CMM003B,CMM004B,CMM006B,CMM009B,CMM010B,CMM014B,CMM015A,CMM021B,CMM022B,CMM023B,CMM024A,CMM025A,CMM026B,CMM028A,CMM029A,CMM029B,CMM031B,CMM041B,CMM042A,CMM042B,CMM053B,CMM056A,CMM059A,CMM059B,CMM067B,CMM068A,CMM072A,CMM086A,CMM086B,CMM110A,CMM112A,CMM117A,CMM118A,CMM121A,CMM133A,CMM134A
1680,0.932343585,1.687844484,1.450714397,1.358633263,1.814538748,2.076055263,1.46426019,,,1.814024241,,,,,,1.529700877,,,,,,,,,,,,,1.119697411,,,,,,,,,,,,1.234035494,0.986848865,,1.147142754,0.963731165
1681,1.128043469,0.867875545,1.06442566,0.984457772,1.734440183,1.629573531,1.132775991,,,0.898641347,,,,,0.991343267,1.369114542,,,,,,,,,,,,,1.187429547,,,,,,,,,,,,1.065069661,1.568684814,,0.918527481,0.978294214
1682,1.130982186,1.178573144,1.223999508,1.23051277,0.890807493,1.030038405,1.578824957,,,1.789881255,,,,,1.431987984,1.574222203,,,,,,,,,,,,,1.568268534,,,,,,,,,,,,1.035793503,1.209953567,,1.65241526,1.101138996
1683,1.037205524,1.513554801,1.459679076,1.328474807,1.619562502,1.333240621,1.058962696,,,1.511837423,,,,,1.16598668,1.10859845,,,,,,,,,,,,,0.936117179,,,,,,,,,,,,1.581233914,1.138597964,,1.856523075,0.979995678
1684,0.987488674,0.81565022,0.855686678,1.083353399,1.559704016,1.016652048,0.69496282,,,0.920733484,,,,,0.367368152,0.527608936,,,,,,,,,,,,0.830204731,1.545619107,,,,,,,,,,,,0.940321361,1.251551955,,0.593766271,1.010795981
1685,0.458123243,0.276477991,0.007335411,-0.124340631,0.70837486,-0.103634652,0.335218018,,,-0.162238952,,,,,0.411022493,0.102173851,,,,,,,,,,,,0.688526607,0.464704253,,,,,,,,,,,,0.401038474,0.151476138,,0.125289508,0.329701815
1686,1.118210949,1.076408556,1.137412577,1.065537088,0.717153693,1.155480905,1.305802299,,,0.913331468,,,,,1.257461218,1.31412709,,,,,,,,,,,,0.795720845,0.492791451,,,,,,,,,,,,0.950041314,0.888352238,,1.441660322,1.644726431
1687,0.863032283,0.966036078,1.241856922,1.054102136,0.810920034,1.258506172,1.31702076,,,0.936817317,,,,,0.991245357,0.940954229,,,,,,,,,,,,1.085272615,0.828605209,,,,,,,,,,,,1.182150944,0.768382705,,0.719321092,1.206299665
1688,0.973235495,1.228048399,0.983692036,1.201857731,1.18940568,1.339988233,1.576482174,,,1.332470633,,,,,1.102597599,1.245859581,,,,,,,,,,,,1.68865374,1.046304596,,,,,,,,,,,,1.498283903,1.330847242,,1.574719211,1.328290551
1689,1.11467723,1.393267052,1.49463975,1.593324762,1.404263191,1.252264634,1.698769409,,,1.213237932,,,,,1.234311954,1.541316217,,,,,,,,,,,,1.269823706,1.584352735,,,,,,,,,,,,1.685000259,1.334146626,,1.13001434,0.973794066
1690,0.824468722,0.948036857,0.94394029,0.982544132,1.217416774,0.977243479,0.748102427,,,1.066722581,,,,,0.941137644,0.567109959,,,,,,,,,,,,1.179689516,0.966003901,,,,,,,,,,,,1.155885498,0.868567322,,0.824867629,1.352477561
1691,0.983479916,0.701961159,1.180490171,0.714110425,0.614018869,0.810552004,0.670071996,,,0.860493213,,,,,0.695545231,0.699513241,,,,,,,,,,,,0.468102307,0.880668392,,,,,,,,,,,,0.686404148,0.75680914,,1.498449553,0.997338548
1692,1.704669308,1.601414763,1.912294988,1.773834297,1.895029568,1.693982465,1.577903461,,,2.042392583,,,,,1.336933847,1.567394231,,,,,,,,,,,,0.970012161,0.816303428,,,,,,,,,,,,1.887272162,1.582655328,,1.301433447,1.546474156
1693,0.580427688,0.825512205,1.843951839,0.900223556,1.071402214,0.842868144,1.119927059,,,0.791192158,,,,,0.715795309,0.843974918,,,,,,,,,,,,0.889029146,0.862165623,,,,,,,,,,,,0.995686188,0.949943199,,0.996684568,1.069156255
1694,0.972393081,0.777732111,1.092706928,1.378575442,1.027100822,0.930594494,1.079547622,,,1.042726222,,,,,1.010559707,0.995221991,,,,,,,,,,,,0.950119931,1.017548552,,,,,,,,,,,,1.132197448,0.758615756,,1.000728045,1.413782923
1695,1.285489919,1.131026999,1.808919879,1.183436188,1.318967672,1.519286281,1.384068255,,,1.583801767,,,,,1.304109215,1.576767984,,,,,,,,,,,,1.494733843,1.38267561,,,,,,,,,,,,0.883704685,1.032348781,,1.305060336,1.311714869
1696,0.605495808,0.626269068,0.574441805,0.204079737,0.122373291,0.30681129,0.610107553,,,0.193870149,,,,,0.247806505,0.229019055,,,,,,,,,,,,0.478857636,0.718644192,,,,,,,,,,,,1.181447435,0.626293233,,0.347111328,0.665632368
1697,1.145557207,1.420978074,2.393108788,1.644687658,1.063552178,1.605060741,1.091223158,,,1.006427791,,,,,1.197852227,1.201120686,,,,,,,,,,,,1.325347676,1.029227011,,,,,,,,,,,,1.328228802,1.20564571,,1.596613103,0.691888575
1698,0.576920967,0.498645558,0.708271476,0.535441616,0.574166965,0.522833089,0.629158078,,,0.533675148,,,,,0.538854729,0.472969997,,,,,,,,,,,,0.681736103,0.675449715,,,,,,,,,,,,0.746655838,0.586554415,,0.532839857,1.040556317
1699,1.350113114,1.469405155,1.473125573,1.98029698,1.569180302,2.069837041,2.009120611,,,1.385497605,,,,,1.992705019,1.452713866,,,,,,,,,,,,1.237519809,1.259051942,,,,,,,,,,,,2.010058148,1.406120799,,0.917545903,1.483470086
1700,0.735998362,0.764429862,1.080113377,0.70535819,0.445178536,0.543962673,0.893292407,,,0.545169677,,,,,0.332521775,0.567160535,,,,,,,,,,,,0.441961359,0.339718344,,,,,,,,,,,,0.96529106,1.226224223,,0.971684162,0.555571983
1701,1.220907011,1.297351884,1.754429608,1.446475995,1.461422507,1.073409389,1.441764169,,,1.276747339,,,,,1.302594574,1.041318356,,,,,,,,,,,,0.817589155,1.097934488,,,,,,,,,,,,1.68264157,0.952575379,,1.378359422,1.058698446
1702,0.657940871,0.408627046,0.587400758,0.393309907,0.400996117,1.029360494,0.57716808,,,0.583110189,,,,,0.756477615,0.786022415,,,,,,,,,,,,1.016528518,0.932632529,,,,,,,,,,,,0.589632255,0.544414672,,0.50961655,1.010350034
1703,1.115368647,1.060474256,1.614614711,1.345247063,1.218740753,0.902893009,1.251688543,,,1.216891188,,,,,1.171250197,1.267711457,,,,,,,,,,,,1.056869061,0.987439443,,,,,,,,,,,,0.866233937,0.98188225,,1.482769757,0.915463498
1704,0.414632878,0.480533608,0.360573597,0.355958215,0.267248119,0.04775851,0.205534343,,,0.163365189,,,,,0.455981923,0.496023264,,,,,,,,,,,,0.638480389,0.767209004,,,,,,,,,,,,0.448460645,0.539712876,,0.759620259,0.616322604
1705,0.828596425,0.435272367,0.430006753,0.794006398,0.601311391,0.714845419,0.440157884,,,0.813370533,,,,,1.241506865,1.011014905,,,,,,,,,,,,1.112133996,1.307162952,,,,,,,,,,,,1.02316654,0.579023307,,0.431556116,0.604640102
1706,1.04006202,1.037607546,1.19351563,1.593800694,1.709471927,1.135656953,0.777930375,,,1.658185579,,,,,1.350780235,1.935910571,,,,,,,,,,,,1.802339501,1.556023151,,,,,,,,,,,,1.342808172,1.380383263,,1.455699554,1.197560122
1707,1.059172322,1.05700325,0.787970447,1.025275423,0.789164863,1.032607143,0.87679414,,,0.706330872,,,,,0.801021791,0.757165097,,,,,,,,,,,,1.066200516,1.250381469,,,,,,,,,,,,1.060077203,0.826530723,,0.964353317,0.977397096
1708,1.256144062,1.11244299,1.150942814,1.03458453,1.493947941,1.197558281,1.189680168,,,1.091721674,,,,,1.673646576,0.907500741,,,,,,,,,,,,1.586874345,1.438692583,,,,,,,,,,,,0.92245945,1.029614033,,0.652576651,0.903960547
1709,0.871769934,1.451536198,0.697327028,1.333312538,1.017140248,1.105300405,0.902218128,,,1.253254486,,,,,0.889953924,1.305890305,,,,,,,,,,,,0.903906493,0.680666667,,,,,,,,,,,,1.083355942,1.036722546,,1.028122295,0.893412192
1710,1.045673018,1.915100549,1.02760795,1.731574193,2.032310788,1.345102406,1.020023029,,,1.874040918,,,,,1.803454441,1.23702665,,,,,,,,,,,,1.670169701,1.697525005,,,,,,,,,,,,1.385932486,1.433353543,,1.294353149,0.844891149
1711,0.647523288,1.001359006,0.807549803,0.725686738,0.622398776,0.613952877,0.924861792,,,0.558958125,,,,,0.338943964,0.315431424,,,,,,,,,,,,0.980213835,0.793693493,,,,,,,,,,,,0.878627171,0.523964009,,0.685403911,0.761102182
1712,1.090575532,1.601019984,1.083053061,1.216195138,1.405134187,1.398797775,1.213318039,,,1.640002894,,,,,1.338595067,1.255825742,1.371572696,,,,,,,,,,,1.150838202,1.347898202,,,,,,,,,,,,1.339357807,0.981542119,,1.495764009,0.764289313
1713,1.085431714,1.328836459,0.966303298,0.768375547,1.179739366,1.13800367,0.904839414,,,1.167293451,,,,,0.759185338,0.954567449,1.279768113,,,,,,,,,,,0.772275111,1.217359565,,,,,,,,,,,,0.625562707,1.046905641,,0.906329598,1.009747728
1714,0.688792533,0.655644058,0.706971765,0.699285706,0.306619165,0.5184451,0.872374814,,,0.429134079,,,,,0.807883418,0.527288928,-0.159837064,,,,,,,,,,,0.927998876,0.650045759,,,,,,,,,,,,0.5602522,0.60961657,,0.486864491,0.589446856
1715,0.820715053,0.720208065,0.434297178,0.617997903,0.370962115,0.56652674,0.884308889,,,0.478298063,,,,,0.908032271,0.75642009,0.548584933,,,,,,,,,,,0.753469749,0.720369409,,,,,,,,,,,,0.62643305,0.976882226,,0.799467339,0.74942894
1716,0.871702874,0.73841956,0.500376475,0.756333045,0.250482259,0.659352717,0.706183008,,,0.210757514,,,,,0.718321337,0.771986765,0.482603319,,,,,,,,,,,0.405949989,0.505541219,,,,,,,,,,,0.83857107,0.680249692,0.713323964,,0.581864143,0.656275787
1717,1.068343226,0.944505487,1.185477112,0.945877787,0.736784344,1.261717637,1.261583926,,,0.703926472,,,,,1.108242233,1.562361347,1.438361656,,,,,,,,,,,0.618973263,0.634537434,,,,,,,,,,,0.952699818,0.98541193,1.122519593,,1.86150961,0.98221862
1718,1.219559068,1.919001688,1.367677533,1.258465707,1.183545697,1.367112724,1.176926272,,,1.255945815,,,,,1.147968306,1.525788217,1.545159763,,,,,,,,,,,0.795053768,0.952521432,,,,,,,,,,,1.087139806,1.352236719,0.987622424,,1.355942743,0.904595764
1719,0.885462896,0.799170116,0.567535509,0.673012126,1.299553264,0.533265634,0.742385155,,,1.427305025,,,,,0.373744051,0.314464431,0.440749851,,,,,,,,,,,0.678511207,0.642378077,,,,,,,,,,,0.162972295,0.612408859,0.830279755,,0.362941613,0.453012671
1720,1.417240112,1.376789135,1.480517092,1.811923484,0.770682496,1.367662938,1.428181908,,,0.700681112,,,,,2.024835186,1.557215286,1.822307861,,,,,,,,,,,1.458239091,1.568802678,,,,,,,,,,,1.87647388,1.449902897,1.271710441,,1.782663689,1.312707131
1721,1.193276955,1.088905709,1.333068314,1.10804674,1.739364796,1.029560375,1.024566489,,,1.47525966,,,,,0.959409957,1.212989141,1.100421858,,,,,,,,,,,1.306103154,1.84142554,,,,,,,,,,,1.591333172,1.03243281,0.682985553,,1.705957425,1.103430267
1722,0.99579587,1.083464533,1.384531542,1.163752501,1.007267423,1.410334597,1.166477991,,,1.050810321,,,,,1.450936152,1.400283618,1.102385222,,,,,,,,,,,1.243215569,1.166706656,,,,,,,,,,,1.026549759,0.901160505,0.826604214,,0.534836504,0.943127009
1723,0.761827559,1.23220491,1.163674286,1.167930845,1.539108749,1.073201899,1.028196067,,,1.483265135,,,,,1.161743423,1.014000765,1.132799597,,,,,,,,,,,1.007134467,1.11793908,,,,,,,,,,,1.376466631,1.242575302,1.17167834,,1.838834897,1.218047195
1724,1.103329163,0.784906685,0.597167469,0.890569391,1.288445979,1.155763124,0.610373994,,,1.603031303,,,,,0.861729471,0.590334405,0.920527796,,,,,,,,,,,1.075388077,0.899997889,,,,,,,,,,,0.496995712,0.703078466,0.817821544,,1.126542138,1.188601369
1725,0.921199627,1.008836175,0.735912659,1.031501501,0.736630278,0.69208607,0.494354101,,,0.68516596,,,,,1.614015722,1.038172172,-0.118470365,,,,,,,,,,,1.683648336,1.04302258,,,,,,,,,,,0.445282804,0.580455085,1.852101501,,0.967362129,1.554577995
1726,1.195498043,1.345454606,0.864491074,1.154405545,1.325905739,1.124478729,0.991350283,,,1.429805956,,,,,1.271018447,1.451345636,0.688256898,,,,,,,,,,,1.149142737,1.142090012,,,,,,,,,,,0.446025898,0.894933635,1.879957763,,1.451699913,1.408487084
1727,1.074189476,0.766422942,0.590009907,0.557715368,1.580933605,0.68965747,1.031307966,,,1.709971625,,,,,0.353994011,0.615112208,0.798696022,,,,,,,,,,,0.633269976,1.252993258,,,,,,,,,,,0.946268053,0.932411242,1.27385236,,1.049365661,0.643330447
1728,1.370196443,1.069260889,0.959704232,0.816705186,0.874420286,1.398980976,0.862745476,,,0.927456618,,,,,0.842937744,0.949323913,1.084602538,,,,,,,,,,,0.832815362,0.793171564,,,,,,,,,,,1.13691484,1.244950186,1.685856179,,1.141734553,1.047197707
1729,0.781683252,0.336952385,0.027136856,0.061119491,-0.144531033,0.265571258,0.32601694,,,-0.154504368,,,,,0.258510191,0.249283395,0.352681273,,,,,,,,,,,0.321857866,0.33025092,,,,,,,,,,,0.110360002,0.185374884,-0.235724151,,0.144348504,0.648878882
1730,0.543459545,0.63244671,0.835380949,0.686316485,1.278634082,0.929348684,0.849643617,,,1.416558008,,,,,1.013799182,0.762435603,0.674430903,,,,,,,,,,,0.776909575,0.826879656,,,,,,,,,,,1.038260262,0.921074829,1.24500747,,0.300980042,1.081370014
1731,1.112898016,1.024258894,1.272050645,0.823023282,0.948371724,1.040973038,1.242011417,,,0.893109526,,,,,1.047167847,1.244437519,1.383385224,,,,,,,,,,,1.167993535,1.290610469,,,,,,,,,,,1.063196683,1.120241899,0.844177174,,1.120627779,0.94766748
1732,1.570926131,0.785851449,1.009692541,0.629027083,0.493224865,0.789406342,1.02320017,,,0.889605771,,,,,1.088620083,1.034785896,0.968368898,,,,,,,,,,,1.5504709,1.256535639,,,,,,,,,,,0.942083482,1.124908658,0.461753681,0.921712249,0.906795087,1.104897688
1733,1.000390998,0.223074531,0.413220338,0.259260608,0.248137539,0.56223346,0.716696085,,,0.151860855,,,,,0.473947474,0.630235662,0.803201331,,,,,,,,,,,0.559249523,0.476782863,,,,,,,,,,,0.543110005,0.474246029,0.823879092,0.626346244,0.475465155,0.665796733
1734,0.858605623,1.059894018,1.470819323,0.99500114,1.276015087,1.243911325,1.20444206,,,1.366764434,,,,,1.309260961,1.521314371,1.35238843,,,,,,,,,,,1.264310636,1.315195408,,,,,,,,,,,1.22719019,1.307139493,1.666317862,1.242506685,1.576779496,1.08946112
1735,0.72299848,0.542044156,0.35644895,0.366439597,0.353031502,0.476901799,0.708285656,,,0.233496019,,,,,0.33401064,0.448871886,0.42321178,,,,,,,,,,,0.37425077,0.414165049,,,,,,,,,,,0.65001603,0.350990033,0.481757845,0.784993021,0.381150686,0.751225987
1736,0.823406181,0.635358217,0.886921053,0.892919544,0.759558416,0.736903145,0.811354536,,,0.921027549,,,,,0.933673224,0.719779674,0.759252799,,,,,,,,,,,0.552428147,0.652934623,,,,,,,,,,,1.099783809,0.734112765,0.764419547,0.714580174,0.44981998,1.323816814
1737,0.872875323,0.843772961,0.844495874,0.525135683,0.614540103,0.661083339,0.879280204,,,0.546954153,,,,,0.538741183,0.648456813,0.75676838,,,,,,,,,,,0.758883223,0.784954509,,,,,,,,,,,0.465683486,0.754139498,0.875393943,0.508777311,0.716568291,0.627930317
1738,1.041329631,0.709723088,0.445840134,0.617626486,0.63319565,1.216295072,0.985611166,,,0.62109944,,,,,0.825006157,0.796070729,0.827667494,,,,,,,,,,,0.828478382,0.645507126,,,,,,,,,,,1.308447657,0.98561531,1.093244584,0.86417056,0.32437784,1.084012693
1739,0.696619627,0.56683418,0.578856666,0.33545322,0.370918118,0.388019577,0.375021203,,,0.350836727,,,,,0.422960826,0.532987869,0.600307321,,,,,,,,,,,0.590080931,0.56215018,,,,,,,,,,,0.477368404,0.549585646,1.175670834,0.478458162,0.422252767,0.693112443
1740,0.911076408,0.978081684,1.202175933,1.006704968,1.087020704,1.139555489,1.180335502,,,1.015940522,,,,,1.111348357,1.055477096,1.101546625,,,,,,,,,,,1.253205379,1.117981235,,,,,,,,,,,1.048569801,1.091734983,0.576324071,1.167419278,0.748289861,1.325995597
1741,1.186422364,1.084239483,1.150251567,1.050159985,1.091594683,1.001498759,1.109481975,,,0.975239769,,,,,0.989282643,1.112217473,1.358528262,,,,,,,,,,,1.385728334,1.410749294,,,,,,,,,,,1.006637037,0.8902725,,0.743088967,0.942039763,1.317225681
1742,0.965097898,0.756245699,0.882779108,1.042981122,0.66394483,0.960619287,0.919449869,,,0.884120607,,,,,0.77116109,0.982608831,1.378847292,,,,,,,,,,,1.321417836,1.17430872,,,,,,,,,,,1.245350378,0.942841548,,0.614642592,0.812028621,1.105221276
1743,1.423924321,1.10956756,1.984142178,1.251528916,1.663560463,1.405674934,1.33479014,,,1.526214086,,,,,1.481185321,1.404789938,1.410017288,,,,,,,,,,,1.873832064,1.547947218,,,,,,,,,,,2.027954642,1.357730711,,1.161669935,1.157003677,1.588235293
1744,0.875344943,1.254272049,0.984791298,1.152538461,1.015066051,1.518062168,1.177769547,,,0.993560645,,,,,0.832048507,0.987513568,1.118578004,,,,,,,,,,,1.157158039,1.388381461,,,,,,,,,,,1.170860364,1.25193374,,1.318211617,1.71888981,1.146663358
1745,0.968586886,1.136002171,1.38755009,0.8479193,0.951795017,1.060536247,1.076437879,,,1.038607499,,,,,1.031073625,1.098248567,1.553938781,,,,,,,,,,,1.139282988,1.361782014,,,,,,,,,,,1.464682378,1.015651969,,1.250554711,0.783548174,0.598396889
1746,1.611546073,1.324547243,1.500184044,1.285062536,1.335673243,1.535236047,1.466331995,,,1.707070657,,,,,2.315599739,1.497936286,1.658784659,,,,,,,,,,,0.907793812,0.9836567,,,,,,,,,,,1.859772618,1.439831468,,1.701134315,2.228670909,0.500549208
1747,2.002335263,1.472855345,1.836350304,1.322291864,1.691004763,1.932833897,1.389456628,,,1.731806739,,,,,1.735680882,1.182683959,1.846500468,,,,,,,,,,,1.419994376,1.42072949,,,,,,,,,,,1.325380577,1.562111628,,1.156976828,1.650143774,1.006188303
1748,0.654813993,0.93457151,-0.196266025,-0.099895504,-0.248922159,0.437117054,0.378852274,,,-0.343415395,,,,,-0.145402225,0.305679815,-0.046065347,,,,,,,,,,,0.169443739,0.060242197,,,,,,,,,,,0.163116042,0.183458741,,-0.10379172,-0.120537365,0.568869231
1749,0.830203931,1.572766118,2.649127849,1.317193148,1.337840095,1.469196951,1.545501388,,,1.559408779,,,,,1.764013515,1.730527895,1.479495366,,,,,,,,,,,0.191907188,0.361438813,,,,,,,,,,,1.643010567,1.111524794,,2.187522885,1.624649289,1.319210078
1750,1.079516929,0.876668205,0.25987394,0.316027256,0.380233223,0.974910821,0.816906333,,,0.284223355,,,,,0.23627223,0.349658138,0.913930957,,,,,,,,,,,0.630064379,0.851553588,,,,,,,,,,,0.578510507,0.809262321,,0.739871741,0.502321411,0.740141048
1751,0.886011786,0.876208998,1.727331251,1.235263168,1.088044382,0.851276813,1.209776416,,,1.272425634,,,,,1.412263665,1.333621909,1.054876853,,,,,,,,,,,0.760652435,0.562096582,,,,,,,,,,,1.416982821,0.920897655,,2.00259469,1.161137919,1.244658245
1752,0.763635726,0.913805555,0.369017179,0.192192683,0.256380959,0.570181623,0.459251797,,,0.291115662,,,,,0.158311613,0.381237184,0.116102911,,,,,,,,,,,0.639438109,0.681113913,,,,,,,,,,,0.228950936,0.427801332,,-0.196980649,0.37181139,0.756737255
1753,1.039737683,1.179395915,1.064065227,1.528907145,0.827733288,1.1692779,1.378097685,,,0.792378547,,,,,0.811948582,0.765752344,0.958266436,,,,,,,,,,,0.800454821,1.185977382,,,,,,,,,,,1.216597409,1.643672094,,1.476707019,1.262465464,0.961768315
1754,1.140551539,1.807764181,1.44564041,1.717268717,1.441982204,1.445381469,1.542596309,,,1.296549116,,,,,1.432891214,1.432077674,1.745587449,,,,,,,,,,,1.3980586,1.040760498,,,,,,,,,,,1.092720508,1.942540005,,1.214628612,1.359727019,1.630677138
1755,1.260660802,1.304739307,1.099337555,1.208192073,1.374901289,0.971032563,1.303143501,,,1.161477547,,,,,1.053044772,1.186903097,1.282063279,,,,,,,,,,,1.130344575,0.520464115,,,,,,,,,,,1.185112845,1.016452224,,1.100771075,1.04200023,1.225476271
1756,0.549597452,0.657656339,0.73756606,0.556612107,0.312399344,0.571951528,0.362261341,,,0.499945984,,,,,0.327184944,0.60384291,0.091875365,,,,,,,,,,,0.427260868,1.237168137,,,,,,,,,,,0.820063089,0.263058288,,0.607084103,0.271049366,
1757,0.926153436,0.689571298,0.045606189,0.034451428,0.06682306,0.757179972,0.419590143,,,0.110177678,,,,,0.594335549,0.444252975,0.310931714,,,,,,,,,,,0.479443552,0.078247111,,,,,,,,,,,0.50289426,0.636543264,,0.614324635,1.50158056,
1758,1.437958251,1.499347105,1.820139141,1.774976338,1.378943951,1.108628855,1.533078014,,,1.168874297,,,,,1.224862234,1.294416803,1.279486912,,,,,,,,,,,1.42268181,1.478069502,,,,,,,,,,,1.588692278,1.245616467,,1.694075572,0.768620749,
1759,1.334181623,1.091311606,1.317250426,1.513268545,1.499725505,1.051970673,1.274336246,,,1.313459872,,,,,1.015461295,1.381622796,1.454866551,,,,,,,,,,,1.263198758,0.919043534,,,,,,,,,,,1.262805953,1.516505484,,0.998631692,1.185861386,
1760,0.514656504,0.871424846,0.74142436,1.044474292,1.149895923,0.981135988,0.638841019,,,0.85931384,,,,,0.668742629,0.736932196,1.408228494,,,,,,,,,,,0.983165613,1.275706274,,,,,,0.815522968,,,,,0.943624795,0.837854237,,0.819687835,1.684810557,
1761,1.613491943,1.312340649,1.161953887,1.689194945,2.153891167,1.37477746,1.256812841,,,1.500793443,,,,,2.304951305,1.427398269,1.388536438,,,,,,,,,,,1.814024115,1.597696916,,,,,,1.393743438,,,,,1.413547069,1.139722769,,1.266633385,1.270324642,
1762,1.38192304,1.239974897,1.592877465,1.243389981,1.843904485,1.192314017,1.182585075,,,1.730402836,,,,,1.953322161,1.370305518,1.486189632,,,,,,,,,,,1.578066583,1.015579333,,,,,,1.104986495,,,,,1.215462195,1.520727827,,1.202123027,1.05831409,
1763,0.939601349,1.200086208,0.829260509,0.748866273,0.274683514,0.971591236,1.071395466,,,0.456819551,,,,,0.435551164,0.959023446,0.906105723,,,,,,,,,,,0.942356297,1.161942201,,,,,,0.763461389,,,,,0.571923869,0.597396877,,0.276543556,1.743302876,
1764,1.097012649,1.224691965,1.783208871,1.387601199,1.612781812,1.266118099,0.821077135,,,1.508448454,,,,,1.365795651,1.545805977,1.203433378,,,,,,,,,,,0.74020939,1.26339448,,,,,,0.630720016,,,,,1.221353213,,,1.387373905,1.380266298,
1765,1.105821143,1.139650613,0.932182512,0.851626462,0.920465509,0.93148623,1.121209605,,,0.662955059,,,,,1.353084777,1.399308287,0.97057573,,,,,,,,,,,1.054665887,1.846570912,,,,,,0.523388608,,,,,1.312243357,,,0.845600702,1.455445812,
1766,0.989211182,1.606075966,1.041945756,1.583671992,2.377626307,1.928751586,1.419799931,,,2.039038417,,,,,2.475380742,1.389005639,1.174896819,,,,,,,,,,,1.341417976,1.42413462,,,,,,0.998714983,,,,,1.337245297,,,1.62112941,1.412412019,
1767,1.26629092,0.975019043,0.635415016,1.464831046,1.807639481,1.442597177,1.511929446,,,1.930488618,,,,,1.441029383,1.77546969,0.806610876,,,,,,,,,,,1.139202144,0.997471175,,,,,,0.922421489,,,,,1.326472553,,,0.877862208,1.445341647,
1768,0.852981934,1.14839896,0.677137381,0.95470233,1.492000582,0.760487705,1.306742192,,,1.27633752,,,,,0.214627309,1.049345284,0.88844499,,,,,,,,,,,0.772733238,1.08023873,,,,,,0.901770156,,,,,1.303314441,,,1.37039965,0.465995681,
1769,0.798547886,0.875922461,0.782937038,0.515053287,1.083639531,0.847758912,1.020977692,,,1.155949446,,,,,0.726424818,0.661178356,0.980269734,,,,,,,,,,,1.189114449,1.231397441,,,,,,1.08174126,,,,,1.237793897,,,1.10739504,1.43950189,
1770,1.053304018,1.255574441,1.123195513,0.949416942,1.295395656,0.989762714,1.27552696,,,1.524459944,,,,,0.786251124,0.977837359,1.111879803,,,,,,,,,,,1.143041231,1.662267088,,,,,,1.039350396,,,,,0.910390144,,,1.102556366,0.849485634,
1771,0.694042431,1.063234557,0.991097357,1.217270391,1.212474975,1.325238591,1.262569695,,,1.642614584,,,,,0.910577204,1.081501679,1.014616038,,,,,,,,,,,1.470940815,0.924029356,,,,,,1.051966342,,,,,1.440888644,,,1.38005508,0.863625836,
1772,0.711591235,0.651138025,0.987548439,0.942615713,0.934662043,0.850244703,0.792117486,,,0.975613189,,,,,1.07659363,1.084331706,1.07406015,,,,,,,,,,,0.914078198,0.015383293,,,,,,0.979174832,,,,,0.893157112,,,1.396014109,0.778704594,
1773,0.640468936,0.691392954,0.001857312,0.13167447,-0.115062597,0.691935513,0.290829887,,,0.029745011,,,,,0.406301717,0.285380522,0.238617975,,,,,,,,,,,0.375715107,0.316609286,,,,,,0.484359747,,,,,0.181142775,,,0.140406271,0.603559193,
1774,0.755822953,1.030175164,0.933825434,1.137300887,1.213137394,0.707114361,1.140926458,,,1.342524104,,,,,1.073427308,1.099616218,0.786599264,,,,,,,,,,,1.166164697,1.422645879,,,,,,1.156151732,,,,,1.13484602,,,1.475719062,0.511895719,
1775,0.623843042,0.964012962,0.660234399,1.151429986,0.788079091,0.732658084,0.811551558,,,0.819570339,,,,,0.651122227,0.830194552,0.978980111,,,,,,,,,,,0.640250179,0.722291441,,,,,,1.076439617,,,,,1.005090608,,,1.506448679,0.907672092,
1776,0.683793192,0.851865647,0.971942768,0.959362985,0.768365174,0.837255624,1.024368025,,,0.784238298,,,,,1.276579477,1.235912573,1.21833279,,,,,,,,,,,0.877577068,0.913902394,,,,,,1.350550896,,,,,0.971542264,,,1.620566855,1.169702455,
1777,0.740715882,0.676979733,0.571418928,0.937881528,0.6423499,0.715896189,0.692764567,,,0.714898896,,,,,0.514433383,0.588185074,0.743936203,,,,,,,,,,,0.839189968,0.76038093,,,,,,0.888743313,,,,,0.738791722,,,0.835497671,0.464579184,
1778,0.77316441,0.748188307,0.97420683,1.023638948,0.921385734,0.987573532,1.20456195,,,0.82541427,,,,,1.546139273,0.963256771,1.035711028,,,,,,,,,,,1.328974673,0.877397761,,,,,,1.351954689,,,,,1.066016211,,,1.435000637,0.549002486,
1779,0.701139257,0.455234736,0.662790193,0.830771989,0.864941505,0.871197413,0.619871936,,,0.963626994,,,,,0.769373768,1.052253624,0.746677416,,,,,,,,,,,0.867889173,0.895038167,,,,,,1.294739924,,,,,1.028458798,,,0.861915357,0.575818361,
1780,0.767621961,0.881665245,0.697716678,0.870170514,0.523774684,0.684873795,0.912989082,,,0.46413467,,,,,0.496431072,0.699169207,0.646732223,,,,,,,,,,,0.724682475,0.706516756,,,,,,0.595592719,,,,,0.42660093,,,0.960156078,0.99554487,
1781,0.695257036,0.950879326,0.541298236,1.034299865,0.536648186,0.753725494,0.745507899,,,0.681483397,,,,,0.704418635,0.56117136,0.719242703,,,,,,,,,,,0.752690904,0.993687493,,,,,,1.082801896,,,,,0.767279183,,,1.057601706,,
